State,Year,Month,Drug Name,Death Count
US,2018,December,Psychostimulants ,12843
US,2018,December,Opioids ,47096
US,2018,December,Prescription Opioids,41136
US,2018,December,Methadone,3047
US,2018,December,Heroin ,15102
US,2018,December,Cocaine ,14802
US,2018,December,Prescription Opioids,12620
US,2018,December,Prescription Opioids,31525
US,2018,February,Methadone,3179
US,2018,February,Psychostimulants ,10763
US,2018,February,Prescription Opioids,28811
US,2018,February,Prescription Opioids,14250
US,2018,February,Cocaine ,14208
US,2018,February,Prescription Opioids,16767
US,2018,February,Prescription Opioids,40082
US,2018,February,Heroin ,15150
US,2018,February,Opioids ,47242
US,2018,January,Prescription Opioids,28731
US,2018,January,Prescription Opioids,16959
US,2018,January,Psychostimulants ,10615
US,2018,January,Prescription Opioids,40179
US,2018,January,Methadone,3187
US,2018,January,Prescription Opioids,14435
US,2018,January,Cocaine ,14158
US,2018,January,Heroin ,15310
US,2018,January,Opioids ,47549
US,2018,July,Prescription Opioids,30575
US,2018,July,Cocaine ,14830
US,2018,July,Prescription Opioids,13296
US,2018,July,Psychostimulants ,11761
US,2018,July,Prescription Opioids,15845
US,2018,July,Heroin ,15070
US,2018,July,Opioids ,47187
US,2018,July,Methadone,3178
US,2018,July,Prescription Opioids,40874
US,2018,June,Prescription Opioids,30158
US,2018,June,Prescription Opioids,13508
US,2018,June,Cocaine ,14706
US,2018,June,Heroin ,15033
US,2018,June,Prescription Opioids,16050
US,2018,June,Methadone,3189
US,2018,June,Psychostimulants ,11460
US,2018,June,Opioids ,47083
US,2018,June,Prescription Opioids,40655
US,2018,March,Prescription Opioids,29120
US,2018,March,Prescription Opioids,14043
US,2018,March,Cocaine ,14334
US,2018,March,Psychostimulants ,10961
US,2018,March,Prescription Opioids,16574
US,2018,March,Prescription Opioids,40165
US,2018,March,Heroin ,15080
US,2018,March,Methadone,3189
US,2018,March,Opioids ,47126
US,2018,May,Methadone,3174
US,2018,May,Cocaine ,14567
US,2018,May,Heroin ,14979
US,2018,May,Prescription Opioids,29777
US,2018,May,Psychostimulants ,11246
US,2018,May,Prescription Opioids,40411
US,2018,May,Prescription Opioids,13585
US,2018,May,Opioids ,46986
US,2018,May,Prescription Opioids,16109
US,2018,November,Psychostimulants ,12606
US,2018,November,Opioids ,47173
US,2018,November,Methadone,3084
US,2018,November,Prescription Opioids,41148
US,2018,November,Prescription Opioids,15162
US,2018,November,Cocaine ,14898
US,2018,November,Heroin ,15127
US,2018,November,Prescription Opioids,12693
US,2018,November,Prescription Opioids,31426
US,2018,October,Prescription Opioids,15396
US,2018,October,Cocaine ,14914
US,2018,October,Opioids ,47273
US,2018,October,Prescription Opioids,41139
US,2018,October,Methadone,3137
US,2018,October,Psychostimulants ,12430
US,2018,October,Prescription Opioids,31262
US,2018,October,Prescription Opioids,12873
US,2018,October,Heroin ,15155
US,2018,September,Prescription Opioids,15517
US,2018,September,Opioids ,47119
US,2018,September,Cocaine ,14849
US,2018,September,Prescription Opioids,30991
US,2018,September,Prescription Opioids,13010
US,2018,September,Prescription Opioids,40982
US,2018,September,Methadone,3138
US,2018,September,Heroin ,15100
US,2018,September,Psychostimulants ,12241
US,2019,April,Heroin ,14907
US,2019,April,Prescription Opioids,32204
US,2019,April,Psychostimulants ,13775
US,2019,April,Prescription Opioids,12182
US,2019,April,Methadone,2892
US,2019,April,Prescription Opioids,14512
US,2019,April,Prescription Opioids,41364
US,2019,April,Cocaine ,14660
US,2019,April,Opioids ,47174
US,2019,August,Cocaine ,14892
US,2019,August,Prescription Opioids,33554
US,2019,August,Psychostimulants ,14871
US,2019,August,Heroin ,14420
US,2019,August,Prescription Opioids,11888
US,2019,August,Prescription Opioids,14157
US,2019,August,Methadone,2796
US,2019,August,Opioids ,47820
US,2019,August,Prescription Opioids,42195
US,2019,December,Psychostimulants ,16353
US,2019,December,Prescription Opioids,45031
US,2019,December,Prescription Opioids,14247
US,2019,December,Heroin ,14151
US,2019,December,Methadone,2763
US,2019,December,Opioids ,50312
US,2019,December,Cocaine ,16055
US,2019,December,Prescription Opioids,36705
US,2019,December,Prescription Opioids,11973
US,2019,February,Psychostimulants ,13289
US,2019,February,Prescription Opioids,14751
US,2019,February,Prescription Opioids,41136
US,2019,February,Methadone,3015
US,2019,February,Prescription Opioids,31755
US,2019,February,Cocaine ,14720
US,2019,February,Heroin ,15060
US,2019,February,Opioids ,47027
US,2019,February,Prescription Opioids,12331
US,2019,January,Cocaine ,14730
US,2019,January,Methadone,3028
US,2019,January,Opioids ,46998
US,2019,January,Prescription Opioids,12455
US,2019,January,Psychostimulants ,13141
US,2019,January,Prescription Opioids,41095
US,2019,January,Heroin ,15090
US,2019,January,Prescription Opioids,14881
US,2019,January,Prescription Opioids,31585
US,2019,July,Methadone,2802
US,2019,July,Cocaine ,14725
US,2019,July,Opioids ,47507
US,2019,July,Prescription Opioids,33062
US,2019,July,Prescription Opioids,14206
US,2019,July,Heroin ,14542
US,2019,July,Prescription Opioids,11937
US,2019,July,Prescription Opioids,41813
US,2019,July,Psychostimulants ,14604
US,2019,June,Cocaine ,14633
US,2019,June,Psychostimulants ,14300
US,2019,June,Prescription Opioids,14246
US,2019,June,Methadone,2814
US,2019,June,Prescription Opioids,32611
US,2019,June,Prescription Opioids,11964
US,2019,June,Opioids ,47251
US,2019,June,Prescription Opioids,41478
US,2019,June,Heroin ,14646
US,2019,March,Psychostimulants ,13556
US,2019,March,Methadone,2937
US,2019,March,Opioids ,47172
US,2019,March,Prescription Opioids,12274
US,2019,March,Prescription Opioids,32021
US,2019,March,Cocaine ,14678
US,2019,March,Prescription Opioids,41315
US,2019,March,Heroin ,15003
US,2019,March,Prescription Opioids,14642
US,2019,May,Cocaine ,14654
US,2019,May,Methadone,2858
US,2019,May,Prescription Opioids,32412
US,2019,May,Psychostimulants ,14046
US,2019,May,Prescription Opioids,41401
US,2019,May,Prescription Opioids,12078
US,2019,May,Prescription Opioids,14384
US,2019,May,Opioids ,47211
US,2019,May,Heroin ,14802
US,2019,November,Prescription Opioids,14254
US,2019,November,Prescription Opioids,35750
US,2019,November,Prescription Opioids,44178
US,2019,November,Methadone,2746
US,2019,November,Opioids ,49582
US,2019,November,Cocaine ,15725
US,2019,November,Psychostimulants ,16014
US,2019,November,Prescription Opioids,12001
US,2019,November,Heroin ,14270
US,2019,October,Cocaine ,15350
US,2019,October,Heroin ,14196
US,2019,October,Prescription Opioids,43315
US,2019,October,Psychostimulants ,15644
US,2019,October,Opioids ,48733
US,2019,October,Prescription Opioids,14148
US,2019,October,Prescription Opioids,11891
US,2019,October,Prescription Opioids,34823
US,2019,October,Methadone,2741
US,2019,September,Cocaine ,15075
US,2019,September,Prescription Opioids,34103
US,2019,September,Opioids ,48197
US,2019,September,Psychostimulants ,15244
US,2019,September,Methadone,2760
US,2019,September,Prescription Opioids,11876
US,2019,September,Prescription Opioids,14135
US,2019,September,Prescription Opioids,42669
US,2019,September,Heroin ,14301
US,2020,April,Psychostimulants ,18227
US,2020,April,Prescription Opioids,49576
US,2020,April,Heroin ,13898
US,2020,April,Methadone,2869
US,2020,April,Opioids ,54462
US,2020,April,Cocaine ,17601
US,2020,April,Prescription Opioids,14575
US,2020,April,Prescription Opioids,12180
US,2020,April,Prescription Opioids,41592
US,2020,February,Cocaine ,16664
US,2020,February,Psychostimulants ,17024
US,2020,February,Methadone,2741
US,2020,February,Prescription Opioids,14340
US,2020,February,Prescription Opioids,46783
US,2020,February,Prescription Opioids,38600
US,2020,February,Heroin ,13977
US,2020,February,Opioids ,51847
US,2020,February,Prescription Opioids,12070
US,2020,January,Prescription Opioids,14287
US,2020,January,Psychostimulants ,16615
US,2020,January,Opioids ,51032
US,2020,January,Cocaine ,16339
US,2020,January,Methadone,2768
US,2020,January,Prescription Opioids,45863
US,2020,January,Prescription Opioids,12001
US,2020,January,Heroin ,14062
US,2020,January,Prescription Opioids,37593
US,2020,March,Prescription Opioids,14356
US,2020,March,Psychostimulants ,17518
US,2020,March,Methadone,2761
US,2020,March,Prescription Opioids,39725
US,2020,March,Prescription Opioids,47762
US,2020,March,Opioids ,52728
US,2020,March,Cocaine ,17044
US,2020,March,Prescription Opioids,12064
US,2020,March,Heroin ,13857
UT,2016,April,Prescription Opioids,421
UT,2016,April,Cocaine ,48
UT,2016,April,Psychostimulants ,163
UT,2016,April,Methadone,50
UT,2016,April,Prescription Opioids,461
UT,2016,April,Heroin ,152
UT,2016,April,Opioids ,501
UT,2016,April,Prescription Opioids,390
UT,2016,April,Prescription Opioids,76
UT,2016,August,Heroin ,165
UT,2016,August,Methadone,46
UT,2016,August,Psychostimulants ,167
UT,2016,August,Opioids ,521
UT,2016,August,Cocaine ,53
UT,2016,August,Prescription Opioids,408
UT,2016,August,Prescription Opioids,462
UT,2016,August,Prescription Opioids,88
UT,2016,August,Prescription Opioids,380
UT,2016,December,Prescription Opioids,330
UT,2016,December,Opioids ,475
UT,2016,December,Heroin ,166
UT,2016,December,Prescription Opioids,407
UT,2016,December,Prescription Opioids,358
UT,2016,December,Cocaine ,50
UT,2016,December,Psychostimulants ,147
UT,2016,December,Methadone,43
UT,2016,December,Prescription Opioids,77
UT,2016,February,Psychostimulants ,158
UT,2016,February,Prescription Opioids,78
UT,2016,February,Cocaine ,48
UT,2016,February,Opioids ,490
UT,2016,February,Prescription Opioids,393
UT,2016,February,Prescription Opioids,420
UT,2016,February,Methadone,44
UT,2016,February,Heroin ,139
UT,2016,February,Prescription Opioids,464
UT,2016,January,Prescription Opioids,409
UT,2016,January,Prescription Opioids,381
UT,2016,January,Prescription Opioids,72
UT,2016,January,Methadone,45
UT,2016,January,Opioids ,473
UT,2016,January,Prescription Opioids,451
UT,2016,January,Heroin ,130
UT,2016,January,Cocaine ,46
UT,2016,January,Psychostimulants ,153
UT,2016,July,Psychostimulants ,166
UT,2016,July,Prescription Opioids,460
UT,2016,July,Methadone,49
UT,2016,July,Opioids ,514
UT,2016,July,Cocaine ,55
UT,2016,July,Heroin ,164
UT,2016,July,Prescription Opioids,374
UT,2016,July,Prescription Opioids,406
UT,2016,July,Prescription Opioids,88
UT,2016,June,Cocaine ,50
UT,2016,June,Opioids ,512
UT,2016,June,Prescription Opioids,464
UT,2016,June,Psychostimulants ,164
UT,2016,June,Prescription Opioids,410
UT,2016,June,Prescription Opioids,89
UT,2016,June,Methadone,51
UT,2016,June,Prescription Opioids,378
UT,2016,June,Heroin ,153
UT,2016,March,Opioids ,505
UT,2016,March,Prescription Opioids,427
UT,2016,March,Methadone,45
UT,2016,March,Prescription Opioids,399
UT,2016,March,Psychostimulants ,160
UT,2016,March,Prescription Opioids,470
UT,2016,March,Prescription Opioids,79
UT,2016,March,Cocaine ,47
UT,2016,March,Heroin ,146
UT,2016,May,Cocaine ,51
UT,2016,May,Opioids ,509
UT,2016,May,Prescription Opioids,78
UT,2016,May,Methadone,51
UT,2016,May,Psychostimulants ,167
UT,2016,May,Prescription Opioids,465
UT,2016,May,Prescription Opioids,389
UT,2016,May,Heroin ,155
UT,2016,May,Prescription Opioids,420
UT,2016,November,Prescription Opioids,353
UT,2016,November,Heroin ,165
UT,2016,November,Prescription Opioids,382
UT,2016,November,Psychostimulants ,147
UT,2016,November,Prescription Opioids,80
UT,2016,November,Opioids ,496
UT,2016,November,Methadone,48
UT,2016,November,Cocaine ,53
UT,2016,November,Prescription Opioids,433
UT,2016,October,Prescription Opioids,358
UT,2016,October,Prescription Opioids,438
UT,2016,October,Psychostimulants ,152
UT,2016,October,Methadone,46
UT,2016,October,Heroin ,168
UT,2016,October,Prescription Opioids,386
UT,2016,October,Opioids ,503
UT,2016,October,Prescription Opioids,80
UT,2016,October,Cocaine ,58
UT,2016,September,Psychostimulants ,159
UT,2016,September,Prescription Opioids,365
UT,2016,September,Prescription Opioids,85
UT,2016,September,Opioids ,506
UT,2016,September,Methadone,43
UT,2016,September,Prescription Opioids,392
UT,2016,September,Prescription Opioids,444
UT,2016,September,Heroin ,161
UT,2016,September,Cocaine ,55
UT,2017,April,Prescription Opioids,321
UT,2017,April,Prescription Opioids,296
UT,2017,April,Psychostimulants ,151
UT,2017,April,Prescription Opioids,82
UT,2017,April,Opioids ,449
UT,2017,April,Methadone,39
UT,2017,April,Heroin ,153
UT,2017,April,Prescription Opioids,377
UT,2017,April,Cocaine ,47
UT,2017,August,Heroin ,141
UT,2017,August,Prescription Opioids,81
UT,2017,August,Opioids ,430
UT,2017,August,Methadone,43
UT,2017,August,Prescription Opioids,276
UT,2017,August,Cocaine ,47
UT,2017,August,Prescription Opioids,300
UT,2017,August,Prescription Opioids,351
UT,2017,August,Psychostimulants ,167
UT,2017,December,Opioids ,456
UT,2017,December,Prescription Opioids,88
UT,2017,December,Prescription Opioids,321
UT,2017,December,Prescription Opioids,295
UT,2017,December,Psychostimulants ,195
UT,2017,December,Heroin ,148
UT,2017,December,Methadone,47
UT,2017,December,Prescription Opioids,374
UT,2017,December,Cocaine ,51
UT,2017,February,Prescription Opioids,310
UT,2017,February,Psychostimulants ,147
UT,2017,February,Methadone,46
UT,2017,February,Prescription Opioids,340
UT,2017,February,Heroin ,166
UT,2017,February,Prescription Opioids,78
UT,2017,February,Opioids ,467
UT,2017,February,Prescription Opioids,393
UT,2017,February,Cocaine ,48
UT,2017,January,Psychostimulants ,146
UT,2017,January,Methadone,40
UT,2017,January,Prescription Opioids,317
UT,2017,January,Prescription Opioids,78
UT,2017,January,Prescription Opioids,342
UT,2017,January,Heroin ,170
UT,2017,January,Opioids ,466
UT,2017,January,Cocaine ,50
UT,2017,January,Prescription Opioids,394
UT,2017,July,Heroin ,139
UT,2017,July,Opioids ,439
UT,2017,July,Prescription Opioids,291
UT,2017,July,Prescription Opioids,78
UT,2017,July,Cocaine ,43
UT,2017,July,Prescription Opioids,363
UT,2017,July,Prescription Opioids,316
UT,2017,July,Psychostimulants ,167
UT,2017,July,Methadone,45
UT,2017,June,Prescription Opioids,77
UT,2017,June,Heroin ,150
UT,2017,June,Psychostimulants ,166
UT,2017,June,Opioids ,437
UT,2017,June,Prescription Opioids,310
UT,2017,June,Prescription Opioids,358
UT,2017,June,Methadone,43
UT,2017,June,Cocaine ,42
UT,2017,June,Prescription Opioids,284
UT,2017,March,Prescription Opioids,295
UT,2017,March,Prescription Opioids,323
UT,2017,March,Psychostimulants ,146
UT,2017,March,Prescription Opioids,82
UT,2017,March,Opioids ,449
UT,2017,March,Methadone,42
UT,2017,March,Cocaine ,43
UT,2017,March,Heroin ,155
UT,2017,March,Prescription Opioids,379
UT,2017,May,Prescription Opioids,312
UT,2017,May,Prescription Opioids,81
UT,2017,May,Psychostimulants ,159
UT,2017,May,Heroin ,147
UT,2017,May,Prescription Opioids,365
UT,2017,May,Opioids ,437
UT,2017,May,Methadone,40
UT,2017,May,Cocaine ,41
UT,2017,May,Prescription Opioids,286
UT,2017,November,Opioids ,440
UT,2017,November,Prescription Opioids,82
UT,2017,November,Methadone,44
UT,2017,November,Prescription Opioids,306
UT,2017,November,Prescription Opioids,281
UT,2017,November,Heroin ,142
UT,2017,November,Psychostimulants ,178
UT,2017,November,Prescription Opioids,356
UT,2017,November,Cocaine ,48
UT,2017,October,Methadone,44
UT,2017,October,Heroin ,139
UT,2017,October,Prescription Opioids,83
UT,2017,October,Cocaine ,43
UT,2017,October,Opioids ,430
UT,2017,October,Prescription Opioids,348
UT,2017,October,Prescription Opioids,271
UT,2017,October,Prescription Opioids,297
UT,2017,October,Psychostimulants ,172
UT,2017,September,Methadone,42
UT,2017,September,Heroin ,144
UT,2017,September,Prescription Opioids,79
UT,2017,September,Opioids ,432
UT,2017,September,Prescription Opioids,351
UT,2017,September,Prescription Opioids,278
UT,2017,September,Cocaine ,45
UT,2017,September,Prescription Opioids,302
UT,2017,September,Psychostimulants ,172
UT,2018,April,Prescription Opioids,81
UT,2018,April,Prescription Opioids,290
UT,2018,April,Psychostimulants ,209
UT,2018,April,Cocaine ,50
UT,2018,April,Methadone,56
UT,2018,April,Opioids ,459
UT,2018,April,Prescription Opioids,324
UT,2018,April,Heroin ,145
UT,2018,April,Prescription Opioids,369
UT,2018,August,Prescription Opioids,92
UT,2018,August,Prescription Opioids,339
UT,2018,August,Psychostimulants ,236
UT,2018,August,Methadone,48
UT,2018,August,Prescription Opioids,308
UT,2018,August,Cocaine ,54
UT,2018,August,Prescription Opioids,388
UT,2018,August,Opioids ,480
UT,2018,August,Heroin ,170
UT,2018,December,Prescription Opioids,309
UT,2018,December,Psychostimulants ,233
UT,2018,December,Opioids ,439
UT,2018,December,Prescription Opioids,355
UT,2018,December,Methadone,38
UT,2018,December,Heroin ,156
UT,2018,December,Cocaine ,50
UT,2018,December,Prescription Opioids,283
UT,2018,December,Prescription Opioids,84
UT,2018,February,Methadone,49
UT,2018,February,Psychostimulants ,200
UT,2018,February,Prescription Opioids,77
UT,2018,February,Prescription Opioids,295
UT,2018,February,Cocaine ,49
UT,2018,February,Prescription Opioids,323
UT,2018,February,Prescription Opioids,365
UT,2018,February,Heroin ,143
UT,2018,February,Opioids ,447
UT,2018,January,Prescription Opioids,81
UT,2018,January,Prescription Opioids,325
UT,2018,January,Psychostimulants ,201
UT,2018,January,Prescription Opioids,371
UT,2018,January,Methadone,52
UT,2018,January,Prescription Opioids,296
UT,2018,January,Cocaine ,48
UT,2018,January,Heroin ,142
UT,2018,January,Opioids ,451
UT,2018,July,Prescription Opioids,91
UT,2018,July,Cocaine ,54
UT,2018,July,Prescription Opioids,297
UT,2018,July,Psychostimulants ,229
UT,2018,July,Prescription Opioids,328
UT,2018,July,Heroin ,167
UT,2018,July,Opioids ,472
UT,2018,July,Methadone,47
UT,2018,July,Prescription Opioids,379
UT,2018,June,Prescription Opioids,87
UT,2018,June,Prescription Opioids,303
UT,2018,June,Cocaine ,60
UT,2018,June,Heroin ,160
UT,2018,June,Prescription Opioids,335
UT,2018,June,Methadone,51
UT,2018,June,Psychostimulants ,215
UT,2018,June,Opioids ,473
UT,2018,June,Prescription Opioids,382
UT,2018,March,Prescription Opioids,81
UT,2018,March,Prescription Opioids,297
UT,2018,March,Cocaine ,51
UT,2018,March,Psychostimulants ,203
UT,2018,March,Prescription Opioids,326
UT,2018,March,Prescription Opioids,371
UT,2018,March,Heroin ,141
UT,2018,March,Methadone,52
UT,2018,March,Opioids ,454
UT,2018,May,Methadone,52
UT,2018,May,Cocaine ,58
UT,2018,May,Heroin ,158
UT,2018,May,Prescription Opioids,83
UT,2018,May,Psychostimulants ,206
UT,2018,May,Prescription Opioids,383
UT,2018,May,Prescription Opioids,306
UT,2018,May,Opioids ,478
UT,2018,May,Prescription Opioids,337
UT,2018,November,Psychostimulants ,241
UT,2018,November,Opioids ,451
UT,2018,November,Methadone,41
UT,2018,November,Prescription Opioids,363
UT,2018,November,Prescription Opioids,315
UT,2018,November,Cocaine ,54
UT,2018,November,Heroin ,163
UT,2018,November,Prescription Opioids,289
UT,2018,November,Prescription Opioids,88
UT,2018,October,Prescription Opioids,327
UT,2018,October,Cocaine ,56
UT,2018,October,Opioids ,465
UT,2018,October,Prescription Opioids,375
UT,2018,October,Methadone,42
UT,2018,October,Psychostimulants ,238
UT,2018,October,Prescription Opioids,89
UT,2018,October,Prescription Opioids,300
UT,2018,October,Heroin ,164
UT,2018,September,Prescription Opioids,331
UT,2018,September,Opioids ,470
UT,2018,September,Cocaine ,56
UT,2018,September,Prescription Opioids,92
UT,2018,September,Prescription Opioids,301
UT,2018,September,Prescription Opioids,380
UT,2018,September,Methadone,47
UT,2018,September,Heroin ,168
UT,2018,September,Psychostimulants ,236
UT,2019,April,Heroin ,148
UT,2019,April,Prescription Opioids,94
UT,2019,April,Psychostimulants ,228
UT,2019,April,Prescription Opioids,273
UT,2019,April,Methadone,31
UT,2019,April,Prescription Opioids,293
UT,2019,April,Prescription Opioids,344
UT,2019,April,Cocaine ,53
UT,2019,April,Opioids ,414
UT,2019,August,Cocaine ,45
UT,2019,August,Prescription Opioids,75
UT,2019,August,Psychostimulants ,206
UT,2019,August,Heroin ,133
UT,2019,August,Prescription Opioids,257
UT,2019,August,Prescription Opioids,276
UT,2019,August,Methadone,29
UT,2019,August,Opioids ,376
UT,2019,August,Prescription Opioids,315
UT,2019,December,Psychostimulants ,226
UT,2019,December,Prescription Opioids,325
UT,2019,December,Prescription Opioids,281
UT,2019,December,Heroin ,141
UT,2019,December,Methadone,30
UT,2019,December,Opioids ,400
UT,2019,December,Cocaine ,41
UT,2019,December,Prescription Opioids,94
UT,2019,December,Prescription Opioids,260
UT,2019,February,Psychostimulants ,237
UT,2019,February,Prescription Opioids,301
UT,2019,February,Prescription Opioids,355
UT,2019,February,Methadone,37
UT,2019,February,Prescription Opioids,97
UT,2019,February,Cocaine ,54
UT,2019,February,Heroin ,150
UT,2019,February,Opioids ,433
UT,2019,February,Prescription Opioids,277
UT,2019,January,Cocaine ,54
UT,2019,January,Methadone,38
UT,2019,January,Opioids ,440
UT,2019,January,Prescription Opioids,282
UT,2019,January,Psychostimulants ,233
UT,2019,January,Prescription Opioids,357
UT,2019,January,Heroin ,157
UT,2019,January,Prescription Opioids,308
UT,2019,January,Prescription Opioids,90
UT,2019,July,Methadone,31
UT,2019,July,Cocaine ,47
UT,2019,July,Opioids ,393
UT,2019,July,Prescription Opioids,79
UT,2019,July,Prescription Opioids,287
UT,2019,July,Heroin ,137
UT,2019,July,Prescription Opioids,267
UT,2019,July,Prescription Opioids,330
UT,2019,July,Psychostimulants ,215
UT,2019,June,Cocaine ,42
UT,2019,June,Psychostimulants ,222
UT,2019,June,Prescription Opioids,284
UT,2019,June,Methadone,31
UT,2019,June,Prescription Opioids,82
UT,2019,June,Prescription Opioids,264
UT,2019,June,Opioids ,392
UT,2019,June,Prescription Opioids,329
UT,2019,June,Heroin ,135
UT,2019,March,Psychostimulants ,236
UT,2019,March,Methadone,35
UT,2019,March,Opioids ,428
UT,2019,March,Prescription Opioids,274
UT,2019,March,Prescription Opioids,94
UT,2019,March,Cocaine ,55
UT,2019,March,Prescription Opioids,349
UT,2019,March,Heroin ,154
UT,2019,March,Prescription Opioids,298
UT,2019,May,Cocaine ,47
UT,2019,May,Methadone,31
UT,2019,May,Prescription Opioids,89
UT,2019,May,Psychostimulants ,224
UT,2019,May,Prescription Opioids,330
UT,2019,May,Prescription Opioids,262
UT,2019,May,Prescription Opioids,282
UT,2019,May,Opioids ,394
UT,2019,May,Heroin ,135
UT,2019,November,Prescription Opioids,282
UT,2019,November,Prescription Opioids,85
UT,2019,November,Prescription Opioids,322
UT,2019,November,Methadone,29
UT,2019,November,Opioids ,391
UT,2019,November,Cocaine ,43
UT,2019,November,Psychostimulants ,223
UT,2019,November,Prescription Opioids,262
UT,2019,November,Heroin ,136
UT,2019,October,Cocaine ,43
UT,2019,October,Heroin ,135
UT,2019,October,Prescription Opioids,316
UT,2019,October,Psychostimulants ,222
UT,2019,October,Opioids ,379
UT,2019,October,Prescription Opioids,279
UT,2019,October,Prescription Opioids,259
UT,2019,October,Prescription Opioids,77
UT,2019,October,Methadone,31
UT,2019,September,Cocaine ,46
UT,2019,September,Prescription Opioids,80
UT,2019,September,Opioids ,378
UT,2019,September,Psychostimulants ,213
UT,2019,September,Methadone,29
UT,2019,September,Prescription Opioids,259
UT,2019,September,Prescription Opioids,278
UT,2019,September,Prescription Opioids,320
UT,2019,September,Heroin ,131
UT,2020,April,Psychostimulants ,225
UT,2020,April,Prescription Opioids,310
UT,2020,April,Heroin ,142
UT,2020,April,Methadone,19
UT,2020,April,Opioids ,401
UT,2020,April,Cocaine ,37
UT,2020,April,Prescription Opioids,253
UT,2020,April,Prescription Opioids,240
UT,2020,April,Prescription Opioids,104
UT,2020,February,Cocaine ,42
UT,2020,February,Psychostimulants ,220
UT,2020,February,Methadone,23
UT,2020,February,Prescription Opioids,265
UT,2020,February,Prescription Opioids,310
UT,2020,February,Prescription Opioids,91
UT,2020,February,Heroin ,145
UT,2020,February,Opioids ,399
UT,2020,February,Prescription Opioids,248
UT,2020,January,Prescription Opioids,271
UT,2020,January,Psychostimulants ,224
UT,2020,January,Opioids ,398
UT,2020,January,Cocaine ,41
UT,2020,January,Methadone,25
UT,2020,January,Prescription Opioids,316
UT,2020,January,Prescription Opioids,253
UT,2020,January,Heroin ,143
UT,2020,January,Prescription Opioids,92
UT,2020,March,Prescription Opioids,259
UT,2020,March,Psychostimulants ,221
UT,2020,March,Methadone,22
UT,2020,March,Prescription Opioids,91
UT,2020,March,Prescription Opioids,306
UT,2020,March,Opioids ,390
UT,2020,March,Cocaine ,38
UT,2020,March,Prescription Opioids,243
UT,2020,March,Heroin ,137
VA,2016,April,Prescription Opioids,353
VA,2016,April,Cocaine ,213
VA,2016,April,Psychostimulants ,46
VA,2016,April,Methadone,78
VA,2016,April,Prescription Opioids,676
VA,2016,April,Heroin ,379
VA,2016,April,Opioids ,926
VA,2016,April,Prescription Opioids,298
VA,2016,April,Prescription Opioids,390
VA,2016,August,Heroin ,400
VA,2016,August,Methadone,77
VA,2016,August,Psychostimulants ,60
VA,2016,August,Opioids ,1009
VA,2016,August,Cocaine ,239
VA,2016,August,Prescription Opioids,373
VA,2016,August,Prescription Opioids,793
VA,2016,August,Prescription Opioids,514
VA,2016,August,Prescription Opioids,317
VA,2016,December,Prescription Opioids,342
VA,2016,December,Opioids ,1117
VA,2016,December,Heroin ,439
VA,2016,December,Prescription Opioids,919
VA,2016,December,Prescription Opioids,399
VA,2016,December,Cocaine ,257
VA,2016,December,Psychostimulants ,68
VA,2016,December,Methadone,77
VA,2016,December,Prescription Opioids,650
VA,2016,February,Psychostimulants ,48
VA,2016,February,Prescription Opioids,309
VA,2016,February,Cocaine ,179
VA,2016,February,Opioids ,855
VA,2016,February,Prescription Opioids,282
VA,2016,February,Prescription Opioids,338
VA,2016,February,Methadone,78
VA,2016,February,Heroin ,353
VA,2016,February,Prescription Opioids,598
VA,2016,January,Prescription Opioids,322
VA,2016,January,Prescription Opioids,271
VA,2016,January,Prescription Opioids,263
VA,2016,January,Methadone,73
VA,2016,January,Opioids ,804
VA,2016,January,Prescription Opioids,543
VA,2016,January,Heroin ,339
VA,2016,January,Cocaine ,168
VA,2016,January,Psychostimulants ,45
VA,2016,July,Psychostimulants ,62
VA,2016,July,Prescription Opioids,763
VA,2016,July,Methadone,80
VA,2016,July,Opioids ,994
VA,2016,July,Cocaine ,237
VA,2016,July,Heroin ,397
VA,2016,July,Prescription Opioids,321
VA,2016,July,Prescription Opioids,377
VA,2016,July,Prescription Opioids,474
VA,2016,June,Cocaine ,224
VA,2016,June,Opioids ,976
VA,2016,June,Prescription Opioids,737
VA,2016,June,Psychostimulants ,60
VA,2016,June,Prescription Opioids,374
VA,2016,June,Prescription Opioids,447
VA,2016,June,Methadone,79
VA,2016,June,Prescription Opioids,319
VA,2016,June,Heroin ,392
VA,2016,March,Opioids ,902
VA,2016,March,Prescription Opioids,346
VA,2016,March,Methadone,79
VA,2016,March,Prescription Opioids,290
VA,2016,March,Psychostimulants ,46
VA,2016,March,Prescription Opioids,644
VA,2016,March,Prescription Opioids,355
VA,2016,March,Cocaine ,202
VA,2016,March,Heroin ,374
VA,2016,May,Cocaine ,222
VA,2016,May,Opioids ,951
VA,2016,May,Prescription Opioids,417
VA,2016,May,Methadone,77
VA,2016,May,Psychostimulants ,55
VA,2016,May,Prescription Opioids,707
VA,2016,May,Prescription Opioids,312
VA,2016,May,Heroin ,386
VA,2016,May,Prescription Opioids,365
VA,2016,November,Prescription Opioids,345
VA,2016,November,Heroin ,419
VA,2016,November,Prescription Opioids,407
VA,2016,November,Psychostimulants ,67
VA,2016,November,Prescription Opioids,610
VA,2016,November,Opioids ,1097
VA,2016,November,Methadone,83
VA,2016,November,Cocaine ,251
VA,2016,November,Prescription Opioids,895
