,State,Year,Month,Period,Indicator,Data Value,Percent Complete,Percent Pending Investigation,Predicted Value
26555,WV,2016,December,12 month-ending,Percent with drugs specified,97.38339021615472,100,0.159163256025466,
26556,WV,2016,February,12 month-ending,Number of Drug Overdose Deaths,755.0,100,0.12829912023460402,764.0
26557,WV,2016,February,12 month-ending,Psychostimulants with abuse potential (T43.6),70.0,100,0.12829912023460402,72.0
26558,WV,2016,February,12 month-ending,Number of Deaths,21824.0,100,0.12829912023460402,
26559,WV,2016,February,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",252.0,100,0.12829912023460402,256.0
26560,WV,2016,February,12 month-ending,Cocaine (T40.5),101.0,100,0.12829912023460402,103.0
26561,WV,2016,February,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",653.0,100,0.12829912023460402,661.0
26562,WV,2016,February,12 month-ending,Natural & semi-synthetic opioids (T40.2),361.0,100,0.12829912023460402,366.0
26563,WV,2016,February,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",386.0,100,0.12829912023460402,392.0
26564,WV,2016,February,12 month-ending,Percent with drugs specified,99.47019867549672,100,0.12829912023460402,
26565,WV,2016,February,12 month-ending,Methadone (T40.3),31.0,100,0.12829912023460402,32.0
26566,WV,2016,February,12 month-ending,Heroin (T40.1),209.0,100,0.12829912023460402,212.0
26567,WV,2016,February,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",542.0,100,0.12829912023460402,550.0
26568,WV,2016,January,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",379.0,100,0.14127512190675798,385.0
26569,WV,2016,January,12 month-ending,Natural & semi-synthetic opioids (T40.2),356.0,100,0.14127512190675798,362.0
26570,WV,2016,January,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",230.0,100,0.14127512190675798,234.0
26571,WV,2016,January,12 month-ending,Methadone (T40.3),30.0,100,0.14127512190675798,31.0
26572,WV,2016,January,12 month-ending,Number of Deaths,21943.0,100,0.14127512190675798,
26573,WV,2016,January,12 month-ending,Number of Drug Overdose Deaths,731.0,100,0.14127512190675798,741.0
26574,WV,2016,January,12 month-ending,Percent with drugs specified,99.5896032831737,100,0.14127512190675798,
26575,WV,2016,January,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",631.0,100,0.14127512190675798,640.0
26576,WV,2016,January,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",522.0,100,0.14127512190675798,530.0
26577,WV,2016,January,12 month-ending,Heroin (T40.1),199.0,100,0.14127512190675798,202.0
26578,WV,2016,January,12 month-ending,Cocaine (T40.5),102.0,100,0.14127512190675798,104.0
26579,WV,2016,January,12 month-ending,Psychostimulants with abuse potential (T43.6),68.0,100,0.14127512190675798,70.0
26580,WV,2016,July,12 month-ending,Psychostimulants with abuse potential (T43.6),78.0,100,0.11452130096197903,80.0
26581,WV,2016,July,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",573.0,100,0.11452130096197903,580.0
26582,WV,2016,July,12 month-ending,Methadone (T40.3),32.0,100,0.11452130096197903,33.0
26583,WV,2016,July,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",691.0,100,0.11452130096197903,699.0
26584,WV,2016,July,12 month-ending,Cocaine (T40.5),124.0,100,0.11452130096197903,126.0
26585,WV,2016,July,12 month-ending,Heroin (T40.1),240.0,100,0.11452130096197903,243.0
26586,WV,2016,July,12 month-ending,Percent with drugs specified,99.0111248454883,100,0.11452130096197903,
26587,WV,2016,July,12 month-ending,Number of Deaths,21830.0,100,0.11452130096197903,
26588,WV,2016,July,12 month-ending,Natural & semi-synthetic opioids (T40.2),350.0,100,0.11452130096197903,355.0
26589,WV,2016,July,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",375.0,100,0.11452130096197903,380.0
26590,WV,2016,July,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",311.0,100,0.11452130096197903,315.0
26591,WV,2016,July,12 month-ending,Number of Drug Overdose Deaths,809.0,100,0.11452130096197903,817.0
26592,WV,2016,June,12 month-ending,Cocaine (T40.5),122.0,100,0.09625521382408198,124.0
26593,WV,2016,June,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",682.0,100,0.09625521382408198,688.0
26594,WV,2016,June,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",566.0,100,0.09625521382408198,572.0
26595,WV,2016,June,12 month-ending,Psychostimulants with abuse potential (T43.6),71.0,100,0.09625521382408198,72.0
26596,WV,2016,June,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",373.0,100,0.09625521382408198,377.0
26597,WV,2016,June,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",292.0,100,0.09625521382408198,296.0
26598,WV,2016,June,12 month-ending,Methadone (T40.3),29.0,100,0.09625521382408198,30.0
26599,WV,2016,June,12 month-ending,Number of Drug Overdose Deaths,804.0,100,0.09625521382408198,810.0
26600,WV,2016,June,12 month-ending,Number of Deaths,21817.0,100,0.09625521382408198,
26601,WV,2016,June,12 month-ending,Percent with drugs specified,98.75621890547261,100,0.09625521382408198,
26602,WV,2016,June,12 month-ending,Natural & semi-synthetic opioids (T40.2),351.0,100,0.09625521382408198,355.0
26603,WV,2016,June,12 month-ending,Heroin (T40.1),228.0,100,0.09625521382408198,230.0
26604,WV,2016,March,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",658.0,100,0.1284168042561,667.0
26605,WV,2016,March,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",380.0,100,0.1284168042561,386.0
26606,WV,2016,March,12 month-ending,Methadone (T40.3),29.0,100,0.1284168042561,30.0
26607,WV,2016,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),357.0,100,0.1284168042561,362.0
26608,WV,2016,March,12 month-ending,Psychostimulants with abuse potential (T43.6),66.0,100,0.1284168042561,68.0
26609,WV,2016,March,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",544.0,100,0.1284168042561,552.0
26610,WV,2016,March,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",263.0,100,0.1284168042561,267.0
26611,WV,2016,March,12 month-ending,Cocaine (T40.5),100.0,100,0.1284168042561,102.0
26612,WV,2016,March,12 month-ending,Percent with drugs specified,99.47159841479531,100,0.1284168042561,
26613,WV,2016,March,12 month-ending,Number of Deaths,21804.0,100,0.1284168042561,
26614,WV,2016,March,12 month-ending,Number of Drug Overdose Deaths,757.0,100,0.1284168042561,766.0
26615,WV,2016,March,12 month-ending,Heroin (T40.1),214.0,100,0.1284168042561,217.0
26616,WV,2016,May,12 month-ending,Cocaine (T40.5),115.0,100,0.128931252014551,117.0
26617,WV,2016,May,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",662.0,100,0.128931252014551,671.0
26618,WV,2016,May,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",273.0,100,0.128931252014551,277.0
26619,WV,2016,May,12 month-ending,Methadone (T40.3),29.0,100,0.128931252014551,30.0
26620,WV,2016,May,12 month-ending,Psychostimulants with abuse potential (T43.6),64.0,100,0.128931252014551,66.0
26621,WV,2016,May,12 month-ending,Percent with drugs specified,99.1014120667522,100,0.128931252014551,
26622,WV,2016,May,12 month-ending,Number of Deaths,21717.0,100,0.128931252014551,
26623,WV,2016,May,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",550.0,100,0.128931252014551,558.0
26624,WV,2016,May,12 month-ending,Natural & semi-synthetic opioids (T40.2),348.0,100,0.128931252014551,353.0
26625,WV,2016,May,12 month-ending,Heroin (T40.1),218.0,100,0.128931252014551,221.0
26626,WV,2016,May,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",370.0,100,0.128931252014551,375.0
26627,WV,2016,May,12 month-ending,Number of Drug Overdose Deaths,779.0,100,0.128931252014551,788.0
26628,WV,2016,November,12 month-ending,Number of Deaths,21916.0,100,0.118634787369958,
26629,WV,2016,November,12 month-ending,Natural & semi-synthetic opioids (T40.2),325.0,100,0.118634787369958,330.0
26630,WV,2016,November,12 month-ending,Heroin (T40.1),243.0,100,0.118634787369958,246.0
26631,WV,2016,November,12 month-ending,Percent with drugs specified,97.89719626168221,100,0.118634787369958,
26632,WV,2016,November,12 month-ending,Number of Drug Overdose Deaths,856.0,100,0.118634787369958,865.0
26633,WV,2016,November,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",348.0,100,0.118634787369958,353.0
26634,WV,2016,November,12 month-ending,Psychostimulants with abuse potential (T43.6),97.0,100,0.118634787369958,99.0
26635,WV,2016,November,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",398.0,100,0.118634787369958,404.0
26636,WV,2016,November,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",714.0,100,0.118634787369958,722.0
26637,WV,2016,November,12 month-ending,Methadone (T40.3),32.0,100,0.118634787369958,33.0
26638,WV,2016,November,12 month-ending,Cocaine (T40.5),151.0,100,0.118634787369958,154.0
26639,WV,2016,November,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",615.0,100,0.118634787369958,623.0
26640,WV,2016,October,12 month-ending,Number of Deaths,21840.0,100,0.100732600732601,
26641,WV,2016,October,12 month-ending,Percent with drugs specified,98.4223300970874,100,0.100732600732601,
26642,WV,2016,October,12 month-ending,Natural & semi-synthetic opioids (T40.2),329.0,100,0.100732600732601,333.0
26643,WV,2016,October,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",588.0,100,0.100732600732601,594.0
26644,WV,2016,October,12 month-ending,Psychostimulants with abuse potential (T43.6),87.0,100,0.100732600732601,89.0
26645,WV,2016,October,12 month-ending,Methadone (T40.3),31.0,100,0.100732600732601,32.0
26646,WV,2016,October,12 month-ending,Number of Drug Overdose Deaths,824.0,100,0.100732600732601,831.0
26647,WV,2016,October,12 month-ending,Heroin (T40.1),231.0,100,0.100732600732601,234.0
26648,WV,2016,October,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",352.0,100,0.100732600732601,356.0
26649,WV,2016,October,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",689.0,100,0.100732600732601,696.0
26650,WV,2016,October,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",363.0,100,0.100732600732601,368.0
26651,WV,2016,October,12 month-ending,Cocaine (T40.5),137.0,100,0.100732600732601,139.0
26652,WV,2016,September,12 month-ending,Psychostimulants with abuse potential (T43.6),85.0,100,0.096131837949188,87.0
26653,WV,2016,September,12 month-ending,Natural & semi-synthetic opioids (T40.2),345.0,100,0.096131837949188,349.0
26654,WV,2016,September,12 month-ending,Number of Deaths,21845.0,100,0.096131837949188,
26655,WV,2016,September,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",349.0,100,0.096131837949188,353.0
26656,WV,2016,September,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",709.0,100,0.096131837949188,715.0
26657,WV,2016,September,12 month-ending,Methadone (T40.3),31.0,100,0.096131837949188,32.0
26658,WV,2016,September,12 month-ending,Percent with drugs specified,98.6873508353222,100,0.096131837949188,
26659,WV,2016,September,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",368.0,100,0.096131837949188,372.0
26660,WV,2016,September,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",597.0,100,0.096131837949188,603.0
26661,WV,2016,September,12 month-ending,Heroin (T40.1),238.0,100,0.096131837949188,241.0
26662,WV,2016,September,12 month-ending,Number of Drug Overdose Deaths,838.0,100,0.096131837949188,844.0
26663,WV,2016,September,12 month-ending,Cocaine (T40.5),131.0,100,0.096131837949188,133.0
26664,WV,2017,April,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",335.0,100,0.178189593727726,342.0
26665,WV,2017,April,12 month-ending,Natural & semi-synthetic opioids (T40.2),315.0,100,0.178189593727726,321.0
26666,WV,2017,April,12 month-ending,Psychostimulants with abuse potential (T43.6),164.0,100,0.178189593727726,168.0
26667,WV,2017,April,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",565.0,100,0.178189593727726,577.0
26668,WV,2017,April,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",821.0,100,0.178189593727726,837.0
26669,WV,2017,April,12 month-ending,Percent with drugs specified,97.4567650050865,100,0.178189593727726,
26670,WV,2017,April,12 month-ending,Number of Deaths,22448.0,100,0.178189593727726,
26671,WV,2017,April,12 month-ending,Methadone (T40.3),29.0,100,0.178189593727726,30.0
26672,WV,2017,April,12 month-ending,Heroin (T40.1),256.0,100,0.178189593727726,261.0
26673,WV,2017,April,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",754.0,100,0.178189593727726,769.0
26674,WV,2017,April,12 month-ending,Number of Drug Overdose Deaths,983.0,100,0.178189593727726,1000.0
26675,WV,2017,April,12 month-ending,Cocaine (T40.5),181.0,100,0.178189593727726,185.0
26676,WV,2017,August,12 month-ending,Heroin (T40.1),253.0,100,0.250469630557295,260.0
26677,WV,2017,August,12 month-ending,Number of Drug Overdose Deaths,1027.0,100,0.250469630557295,1054.0
26678,WV,2017,August,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",640.0,100,0.250469630557295,660.0
26679,WV,2017,August,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",874.0,100,0.250469630557295,898.0
26680,WV,2017,August,12 month-ending,Number of Deaths,22358.0,100,0.250469630557295,
26681,WV,2017,August,12 month-ending,Methadone (T40.3),33.0,100,0.250469630557295,34.0
26682,WV,2017,August,12 month-ending,Natural & semi-synthetic opioids (T40.2),309.0,100,0.250469630557295,318.0
26683,WV,2017,August,12 month-ending,Cocaine (T40.5),195.0,100,0.250469630557295,201.0
26684,WV,2017,August,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",332.0,100,0.250469630557295,341.0
26685,WV,2017,August,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",828.0,100,0.250469630557295,852.0
26686,WV,2017,August,12 month-ending,Psychostimulants with abuse potential (T43.6),199.0,100,0.250469630557295,206.0
26687,WV,2017,August,12 month-ending,Percent with drugs specified,97.7604673807206,100,0.250469630557295,
26688,WV,2017,December,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",860.0,100,0.341281801258754,894.0
26689,WV,2017,December,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",644.0,100,0.341281801258754,672.0
26690,WV,2017,December,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",309.0,100,0.341281801258754,321.0
26691,WV,2017,December,12 month-ending,Percent with drugs specified,99.09729187562692,100,0.341281801258754,
26692,WV,2017,December,12 month-ending,Natural & semi-synthetic opioids (T40.2),284.0,100,0.341281801258754,295.0
26693,WV,2017,December,12 month-ending,Number of Deaths,22562.0,100,0.341281801258754,
26694,WV,2017,December,12 month-ending,Psychostimulants with abuse potential (T43.6),236.0,100,0.341281801258754,247.0
26695,WV,2017,December,12 month-ending,Heroin (T40.1),259.0,100,0.341281801258754,269.0
26696,WV,2017,December,12 month-ending,Methadone (T40.3),36.0,100,0.341281801258754,38.0
26697,WV,2017,December,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",824.0,100,0.341281801258754,858.0
26698,WV,2017,December,12 month-ending,Cocaine (T40.5),200.0,100,0.341281801258754,209.0
26699,WV,2017,December,12 month-ending,Number of Drug Overdose Deaths,997.0,100,0.341281801258754,1035.0
26700,WV,2017,February,12 month-ending,Natural & semi-synthetic opioids (T40.2),320.0,100,0.152973994420948,326.0
26701,WV,2017,February,12 month-ending,Percent with drugs specified,97.3089343379978,100,0.152973994420948,
26702,WV,2017,February,12 month-ending,Psychostimulants with abuse potential (T43.6),128.0,100,0.152973994420948,131.0
26703,WV,2017,February,12 month-ending,Number of Deaths,22226.0,100,0.152973994420948,
26704,WV,2017,February,12 month-ending,Number of Drug Overdose Deaths,929.0,100,0.152973994420948,942.0
26705,WV,2017,February,12 month-ending,Methadone (T40.3),27.0,100,0.152973994420948,28.0
26706,WV,2017,February,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",337.0,100,0.152973994420948,343.0
26707,WV,2017,February,12 month-ending,Heroin (T40.1),243.0,100,0.152973994420948,247.0
26708,WV,2017,February,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",498.0,100,0.152973994420948,507.0
26709,WV,2017,February,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",778.0,100,0.152973994420948,790.0
26710,WV,2017,February,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",696.0,100,0.152973994420948,708.0
26711,WV,2017,February,12 month-ending,Cocaine (T40.5),164.0,100,0.152973994420948,167.0
26712,WV,2017,January,12 month-ending,Number of Deaths,22174.0,100,0.157842518264634,
26713,WV,2017,January,12 month-ending,Psychostimulants with abuse potential (T43.6),122.0,100,0.157842518264634,125.0
26714,WV,2017,January,12 month-ending,Methadone (T40.3),27.0,100,0.157842518264634,28.0
26715,WV,2017,January,12 month-ending,Number of Drug Overdose Deaths,911.0,100,0.157842518264634,925.0
26716,WV,2017,January,12 month-ending,Natural & semi-synthetic opioids (T40.2),324.0,100,0.157842518264634,330.0
26717,WV,2017,January,12 month-ending,Percent with drugs specified,97.25576289791441,100,0.157842518264634,
26718,WV,2017,January,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",475.0,100,0.157842518264634,484.0
26719,WV,2017,January,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",343.0,100,0.157842518264634,349.0
26720,WV,2017,January,12 month-ending,Heroin (T40.1),246.0,100,0.157842518264634,250.0
26721,WV,2017,January,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",761.0,100,0.157842518264634,774.0
26722,WV,2017,January,12 month-ending,Cocaine (T40.5),160.0,100,0.157842518264634,163.0
26723,WV,2017,January,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",675.0,100,0.157842518264634,687.0
26724,WV,2017,July,12 month-ending,Heroin (T40.1),254.0,100,0.224466891133558,260.0
26725,WV,2017,July,12 month-ending,Number of Drug Overdose Deaths,1026.0,100,0.224466891133558,1050.0
26726,WV,2017,July,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",869.0,100,0.224466891133558,890.0
26727,WV,2017,July,12 month-ending,Number of Deaths,22275.0,100,0.224466891133558,
26728,WV,2017,July,12 month-ending,Natural & semi-synthetic opioids (T40.2),317.0,100,0.224466891133558,325.0
26729,WV,2017,July,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",624.0,100,0.224466891133558,641.0
26730,WV,2017,July,12 month-ending,Cocaine (T40.5),183.0,100,0.224466891133558,188.0
26731,WV,2017,July,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",816.0,100,0.224466891133558,837.0
26732,WV,2017,July,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",336.0,100,0.224466891133558,344.0
26733,WV,2017,July,12 month-ending,Psychostimulants with abuse potential (T43.6),186.0,100,0.224466891133558,192.0
26734,WV,2017,July,12 month-ending,Percent with drugs specified,97.8557504873294,100,0.224466891133558,
26735,WV,2017,July,12 month-ending,Methadone (T40.3),29.0,100,0.224466891133558,30.0
26736,WV,2017,June,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",612.0,100,0.20567851553767005,628.0
26737,WV,2017,June,12 month-ending,Number of Deaths,22365.0,100,0.20567851553767005,
26738,WV,2017,June,12 month-ending,Heroin (T40.1),260.0,100,0.20567851553767005,266.0
26739,WV,2017,June,12 month-ending,Psychostimulants with abuse potential (T43.6),175.0,100,0.20567851553767005,180.0
26740,WV,2017,June,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",849.0,100,0.20567851553767005,868.0
26741,WV,2017,June,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",336.0,100,0.20567851553767005,344.0
26742,WV,2017,June,12 month-ending,Number of Drug Overdose Deaths,1007.0,100,0.20567851553767005,1028.0
26743,WV,2017,June,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",793.0,100,0.20567851553767005,812.0
26744,WV,2017,June,12 month-ending,Percent with drugs specified,97.8152929493545,100,0.20567851553767005,
26745,WV,2017,June,12 month-ending,Methadone (T40.3),28.0,100,0.20567851553767005,29.0
26746,WV,2017,June,12 month-ending,Cocaine (T40.5),179.0,100,0.20567851553767005,184.0
26747,WV,2017,June,12 month-ending,Natural & semi-synthetic opioids (T40.2),317.0,100,0.20567851553767005,324.0
26748,WV,2017,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),311.0,100,0.174332841625318,317.0
26749,WV,2017,March,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",329.0,100,0.174332841625318,335.0
26750,WV,2017,March,12 month-ending,Psychostimulants with abuse potential (T43.6),146.0,100,0.174332841625318,150.0
26751,WV,2017,March,12 month-ending,Number of Deaths,22371.0,100,0.174332841625318,
26752,WV,2017,March,12 month-ending,Number of Drug Overdose Deaths,949.0,100,0.174332841625318,965.0
26753,WV,2017,March,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",524.0,100,0.174332841625318,535.0
26754,WV,2017,March,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",791.0,100,0.174332841625318,806.0
26755,WV,2017,March,12 month-ending,Methadone (T40.3),28.0,100,0.174332841625318,29.0
26756,WV,2017,March,12 month-ending,Cocaine (T40.5),173.0,100,0.174332841625318,177.0
26757,WV,2017,March,12 month-ending,Heroin (T40.1),248.0,100,0.174332841625318,253.0
26758,WV,2017,March,12 month-ending,Percent with drugs specified,97.2602739726027,100,0.174332841625318,
26759,WV,2017,March,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",717.0,100,0.174332841625318,731.0
26760,WV,2017,May,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",340.0,100,0.18734945133375,347.0
26761,WV,2017,May,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",588.0,100,0.18734945133375,602.0
26762,WV,2017,May,12 month-ending,Number of Deaths,22418.0,100,0.18734945133375,
26763,WV,2017,May,12 month-ending,Percent with drugs specified,97.57820383451059,100,0.18734945133375,
26764,WV,2017,May,12 month-ending,Psychostimulants with abuse potential (T43.6),170.0,100,0.18734945133375,175.0
26765,WV,2017,May,12 month-ending,Heroin (T40.1),261.0,100,0.18734945133375,266.0
26766,WV,2017,May,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",777.0,100,0.18734945133375,794.0
26767,WV,2017,May,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",840.0,100,0.18734945133375,857.0
26768,WV,2017,May,12 month-ending,Methadone (T40.3),30.0,100,0.18734945133375,31.0
26769,WV,2017,May,12 month-ending,Number of Drug Overdose Deaths,991.0,100,0.18734945133375,1009.0
26770,WV,2017,May,12 month-ending,Cocaine (T40.5),174.0,100,0.18734945133375,178.0
26771,WV,2017,May,12 month-ending,Natural & semi-synthetic opioids (T40.2),320.0,100,0.18734945133375,327.0
26772,WV,2017,November,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",859.0,100,0.321385528723832,891.0
26773,WV,2017,November,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",645.0,100,0.321385528723832,671.0
26774,WV,2017,November,12 month-ending,Percent with drugs specified,98.5985985985986,100,0.321385528723832,
26775,WV,2017,November,12 month-ending,Methadone (T40.3),34.0,100,0.321385528723832,36.0
26776,WV,2017,November,12 month-ending,Number of Deaths,22403.0,100,0.321385528723832,
26777,WV,2017,November,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",312.0,100,0.321385528723832,323.0
26778,WV,2017,November,12 month-ending,Number of Drug Overdose Deaths,999.0,100,0.321385528723832,1035.0
26779,WV,2017,November,12 month-ending,Natural & semi-synthetic opioids (T40.2),288.0,100,0.321385528723832,298.0
26780,WV,2017,November,12 month-ending,Heroin (T40.1),254.0,100,0.321385528723832,263.0
26781,WV,2017,November,12 month-ending,Psychostimulants with abuse potential (T43.6),224.0,100,0.321385528723832,233.0
26782,WV,2017,November,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",825.0,100,0.321385528723832,857.0
26783,WV,2017,November,12 month-ending,Cocaine (T40.5),192.0,100,0.321385528723832,200.0
26784,WV,2017,October,12 month-ending,Percent with drugs specified,98.1206726013848,100,0.304196117026036,
26785,WV,2017,October,12 month-ending,Methadone (T40.3),34.0,100,0.304196117026036,36.0
26786,WV,2017,October,12 month-ending,Heroin (T40.1),258.0,100,0.304196117026036,267.0
26787,WV,2017,October,12 month-ending,Number of Drug Overdose Deaths,1011.0,100,0.304196117026036,1045.0
26788,WV,2017,October,12 month-ending,Number of Deaths,22354.0,100,0.304196117026036,
26789,WV,2017,October,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",646.0,100,0.304196117026036,671.0
26790,WV,2017,October,12 month-ending,Cocaine (T40.5),200.0,100,0.304196117026036,208.0
26791,WV,2017,October,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",867.0,100,0.304196117026036,897.0
26792,WV,2017,October,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",827.0,100,0.304196117026036,857.0
26793,WV,2017,October,12 month-ending,Natural & semi-synthetic opioids (T40.2),292.0,100,0.304196117026036,302.0
26794,WV,2017,October,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",315.0,100,0.304196117026036,326.0
26795,WV,2017,October,12 month-ending,Psychostimulants with abuse potential (T43.6),217.0,100,0.304196117026036,226.0
26796,WV,2017,September,12 month-ending,Methadone (T40.3),34.0,100,0.273751290221245,36.0
26797,WV,2017,September,12 month-ending,Heroin (T40.1),251.0,100,0.273751290221245,259.0
26798,WV,2017,September,12 month-ending,Number of Deaths,22283.0,100,0.273751290221245,
26799,WV,2017,September,12 month-ending,Number of Drug Overdose Deaths,1006.0,100,0.273751290221245,1036.0
26800,WV,2017,September,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",633.0,100,0.273751290221245,655.0
26801,WV,2017,September,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",855.0,100,0.273751290221245,881.0
26802,WV,2017,September,12 month-ending,Percent with drugs specified,97.91252485089458,100,0.273751290221245,
26803,WV,2017,September,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",812.0,100,0.273751290221245,838.0
26804,WV,2017,September,12 month-ending,Natural & semi-synthetic opioids (T40.2),294.0,100,0.273751290221245,303.0
26805,WV,2017,September,12 month-ending,Cocaine (T40.5),204.0,100,0.273751290221245,211.0
26806,WV,2017,September,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",318.0,100,0.273751290221245,328.0
26807,WV,2017,September,12 month-ending,Psychostimulants with abuse potential (T43.6),205.0,100,0.273751290221245,212.0
26808,WV,2018,April,12 month-ending,Number of Deaths,22827.0,100,0.389889166338108,
26809,WV,2018,April,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",587.0,100,0.389889166338108,616.0
